"Twilight","Rise","Deleted","Marker","Inserted","Twilight3","Marker3"
2011-01-03 00:17:13,FALSE,FALSE,0,FALSE,2011-01-03 00:17:13,0
2011-01-03 12:45:35,TRUE,FALSE,0,FALSE,2011-01-03 12:45:35,0
2011-01-04 00:22:57,FALSE,FALSE,0,FALSE,2011-01-04 00:22:57,0
2011-01-04 12:41:46,TRUE,FALSE,0,FALSE,2011-01-04 12:41:46,0
2011-01-05 00:19:50,FALSE,FALSE,0,FALSE,2011-01-05 00:19:50,0
2011-01-05 12:41:46,TRUE,FALSE,0,FALSE,2011-01-05 12:41:46,0
2011-01-06 00:22:57,FALSE,FALSE,0,FALSE,2011-01-06 00:22:57,0
2011-01-06 12:51:46,TRUE,FALSE,0,FALSE,2011-01-06 12:51:46,0
2011-01-07 00:18:43,FALSE,FALSE,0,FALSE,2011-01-07 00:18:43,0
2011-01-07 12:39:09,TRUE,FALSE,0,FALSE,2011-01-07 12:39:09,0
2011-01-08 00:22:10,FALSE,FALSE,0,FALSE,2011-01-08 00:22:10,0
2011-01-08 12:41:46,TRUE,FALSE,0,FALSE,2011-01-08 12:41:46,0
2011-01-09 00:17:13,FALSE,FALSE,0,FALSE,2011-01-09 00:17:13,0
2011-01-09 12:45:19,TRUE,FALSE,0,FALSE,2011-01-09 12:45:19,0
2011-01-10 00:24:07,FALSE,FALSE,0,FALSE,2011-01-10 00:24:07,0
2011-01-10 12:46:02,TRUE,FALSE,0,FALSE,2011-01-10 12:46:02,0
2011-01-11 00:19:50,FALSE,FALSE,0,FALSE,2011-01-11 00:19:50,0
2011-01-11 12:45:35,TRUE,FALSE,0,FALSE,2011-01-11 12:45:35,0
2011-01-12 00:23:24,FALSE,FALSE,0,FALSE,2011-01-12 00:23:24,0
2011-01-12 12:49:36,TRUE,FALSE,0,FALSE,2011-01-12 08:01:46,0
2011-01-13 00:17:13,FALSE,FALSE,0,FALSE,2011-01-13 00:17:13,0
2011-01-13 12:59:09,TRUE,FALSE,0,FALSE,2011-01-13 12:59:09,0
2011-01-14 00:18:43,FALSE,FALSE,0,FALSE,2011-01-14 00:18:43,0
2011-01-14 12:55:02,TRUE,FALSE,0,FALSE,2011-01-14 12:55:02,0
2011-01-15 00:17:13,FALSE,FALSE,0,FALSE,2011-01-15 00:17:13,0
2011-01-15 12:46:02,TRUE,FALSE,0,FALSE,2011-01-15 12:46:02,0
2011-01-16 00:19:50,FALSE,FALSE,0,FALSE,2011-01-16 00:19:50,0
2011-01-16 12:40:16,TRUE,FALSE,0,FALSE,2011-01-16 12:40:16,0
2011-01-17 00:27:13,FALSE,FALSE,0,FALSE,2011-01-17 00:27:13,0
2011-01-17 12:45:02,TRUE,FALSE,0,FALSE,2011-01-17 12:45:02,0
2011-01-18 00:31:23,FALSE,FALSE,0,FALSE,2011-01-18 00:31:23,0
2011-01-18 12:41:46,TRUE,FALSE,0,FALSE,2011-01-18 12:41:46,0
2011-01-19 00:28:43,FALSE,FALSE,0,FALSE,2011-01-19 00:28:43,0
2011-01-19 12:46:02,TRUE,FALSE,0,FALSE,2011-01-19 12:46:02,0
2011-01-20 00:27:13,FALSE,FALSE,0,FALSE,2011-01-20 00:27:13,0
2011-01-20 12:46:02,TRUE,FALSE,0,FALSE,2011-01-20 12:46:02,0
2011-01-21 00:29:50,FALSE,FALSE,0,FALSE,2011-01-21 00:29:50,0
2011-01-21 12:57:08,TRUE,FALSE,0,FALSE,2011-01-21 12:57:08,0
2011-01-22 00:27:13,FALSE,FALSE,0,FALSE,2011-01-22 00:27:13,0
2011-01-22 12:51:46,TRUE,FALSE,0,FALSE,2011-01-22 12:51:46,0
2011-01-23 00:13:50,FALSE,FALSE,0,FALSE,2011-01-23 00:13:50,0
2011-01-23 12:46:02,TRUE,FALSE,0,FALSE,2011-01-23 12:46:02,0
2011-01-24 00:33:50,FALSE,FALSE,0,FALSE,2011-01-24 00:33:50,0
2011-01-24 12:40:16,TRUE,FALSE,0,FALSE,2011-01-24 12:40:16,0
2011-01-25 00:33:24,FALSE,FALSE,0,FALSE,2011-01-25 00:33:24,0
2011-01-25 12:41:46,TRUE,FALSE,0,FALSE,2011-01-25 12:41:46,0
2011-01-26 00:33:40,FALSE,FALSE,0,FALSE,2011-01-26 00:33:40,0
2011-01-26 12:51:46,TRUE,FALSE,0,FALSE,2011-01-26 12:51:46,0
2011-01-27 00:23:24,FALSE,FALSE,0,FALSE,2011-01-27 00:23:24,0
2011-01-27 12:51:46,TRUE,FALSE,0,FALSE,2011-01-27 12:51:46,0
2011-01-28 00:27:13,FALSE,FALSE,0,FALSE,2011-01-28 00:27:13,0
2011-01-28 08:00:16,TRUE,TRUE,0,FALSE,2011-01-28 08:00:16,0
2011-01-29 00:37:13,FALSE,FALSE,0,FALSE,2011-01-29 00:37:13,0
2011-01-29 12:40:16,TRUE,FALSE,0,FALSE,2011-01-29 12:40:16,0
2011-01-30 00:33:50,FALSE,FALSE,0,FALSE,2011-01-30 00:33:50,0
2011-01-30 12:38:13,TRUE,FALSE,0,FALSE,2011-01-30 12:38:13,0
2011-01-31 00:37:13,FALSE,FALSE,0,FALSE,2011-01-31 00:37:13,0
2011-01-31 12:40:16,TRUE,FALSE,0,FALSE,2011-01-31 12:40:16,0
2011-02-01 00:37:13,FALSE,FALSE,0,FALSE,2011-02-01 00:37:13,0
2011-02-01 12:40:16,TRUE,FALSE,0,FALSE,2011-02-01 12:40:16,0
2011-02-02 00:37:13,FALSE,FALSE,0,FALSE,2011-02-02 00:37:13,0
2011-02-02 12:41:46,TRUE,FALSE,0,FALSE,2011-02-02 12:41:46,0
2011-02-03 00:29:50,FALSE,FALSE,0,FALSE,2011-02-03 00:29:50,0
2011-02-03 12:46:02,TRUE,FALSE,0,FALSE,2011-02-03 12:46:02,0
2011-02-04 00:28:43,FALSE,FALSE,0,FALSE,2011-02-04 00:28:43,0
2011-02-04 12:47:08,TRUE,FALSE,0,FALSE,2011-02-04 12:47:08,0
2011-02-05 00:33:40,FALSE,FALSE,0,FALSE,2011-02-05 00:33:40,0
2011-02-05 12:45:09,TRUE,FALSE,0,FALSE,2011-02-05 12:45:09,0
2011-02-06 00:28:43,FALSE,FALSE,0,FALSE,2011-02-06 00:28:43,0
2011-02-06 12:45:19,TRUE,FALSE,0,FALSE,2011-02-06 12:45:19,0
2011-02-07 00:38:43,FALSE,FALSE,0,FALSE,2011-02-07 00:38:43,0
2011-02-07 12:37:36,TRUE,FALSE,0,FALSE,2011-02-07 12:37:36,0
2011-02-08 00:33:50,FALSE,FALSE,0,FALSE,2011-02-08 00:33:50,0
2011-02-08 12:46:02,TRUE,FALSE,0,FALSE,2011-02-08 12:46:02,0
2011-02-09 00:38:43,FALSE,FALSE,0,FALSE,2011-02-09 00:38:43,0
2011-02-09 12:39:09,TRUE,FALSE,0,FALSE,2011-02-09 12:39:09,0
2011-02-10 00:40:46,FALSE,FALSE,0,FALSE,2011-02-10 00:40:46,0
2011-02-10 12:40:16,TRUE,FALSE,0,FALSE,2011-02-10 12:40:16,0
2011-02-11 00:28:43,FALSE,FALSE,0,FALSE,2011-02-11 00:28:43,0
2011-02-11 12:45:35,TRUE,FALSE,0,FALSE,2011-02-11 12:45:35,0
2011-02-12 00:38:43,FALSE,FALSE,0,FALSE,2011-02-12 00:38:43,0
2011-02-12 12:45:19,TRUE,FALSE,0,FALSE,2011-02-12 12:45:19,0
2011-02-13 00:28:43,FALSE,FALSE,0,FALSE,2011-02-13 00:28:43,0
2011-02-13 12:40:16,TRUE,FALSE,0,FALSE,2011-02-13 12:40:16,0
2011-02-14 00:41:23,FALSE,FALSE,0,FALSE,2011-02-14 00:41:23,0
2011-02-14 12:38:13,TRUE,FALSE,0,FALSE,2011-02-14 12:38:13,0
2011-02-15 00:38:43,FALSE,FALSE,0,FALSE,2011-02-15 00:38:43,0
2011-02-15 12:37:09,TRUE,FALSE,0,FALSE,2011-02-15 12:37:09,0
2011-02-16 00:43:57,FALSE,FALSE,0,FALSE,2011-02-16 00:43:57,0
2011-02-16 12:34:54,TRUE,FALSE,0,FALSE,2011-02-16 12:34:54,0
2011-02-17 00:43:57,FALSE,FALSE,0,FALSE,2011-02-17 00:43:57,0
2011-02-17 12:34:58,TRUE,FALSE,0,FALSE,2011-02-17 12:34:58,0
2011-02-18 00:43:40,FALSE,FALSE,0,FALSE,2011-02-18 00:43:40,0
2011-02-18 12:34:47,TRUE,FALSE,0,FALSE,2011-02-18 12:34:47,0
2011-02-19 00:44:07,FALSE,FALSE,0,FALSE,2011-02-19 00:44:07,0
2011-02-19 12:35:35,TRUE,FALSE,0,FALSE,2011-02-19 12:35:35,0
2011-02-20 00:47:13,FALSE,FALSE,0,FALSE,2011-02-20 00:47:13,0
2011-02-20 12:31:46,TRUE,FALSE,0,FALSE,2011-02-20 12:31:46,0
2011-02-21 00:43:24,FALSE,FALSE,0,FALSE,2011-02-21 00:43:24,0
2011-02-21 12:34:58,TRUE,FALSE,0,FALSE,2011-02-21 12:34:58,0
2011-02-22 00:47:13,FALSE,FALSE,0,FALSE,2011-02-22 00:47:13,0
2011-02-22 12:31:46,TRUE,FALSE,0,FALSE,2011-02-22 12:31:46,0
2011-02-23 00:43:40,FALSE,FALSE,0,FALSE,2011-02-23 00:43:40,0
2011-02-23 12:34:54,TRUE,FALSE,0,FALSE,2011-02-23 12:34:54,0
2011-02-24 00:43:24,FALSE,FALSE,0,FALSE,2011-02-24 00:43:24,0
2011-02-24 12:31:46,TRUE,FALSE,0,FALSE,2011-02-24 12:31:46,0
2011-02-25 00:52:57,FALSE,FALSE,0,FALSE,2011-02-25 00:52:57,0
2011-02-25 12:30:16,TRUE,FALSE,0,FALSE,2011-02-25 12:30:16,0
2011-02-26 00:47:13,FALSE,FALSE,0,FALSE,2011-02-26 00:47:13,0
2011-02-26 12:30:16,TRUE,FALSE,0,FALSE,2011-02-26 12:30:16,0
2011-02-27 00:47:13,FALSE,FALSE,0,FALSE,2011-02-27 00:47:13,0
2011-02-27 12:30:16,TRUE,FALSE,0,FALSE,2011-02-27 12:30:16,0
2011-02-28 00:48:43,FALSE,FALSE,0,FALSE,2011-02-28 00:48:43,0
2011-02-28 12:25:35,TRUE,FALSE,0,FALSE,2011-02-28 12:25:35,0
2011-03-01 00:49:50,FALSE,FALSE,0,FALSE,2011-03-01 00:49:50,0
2011-03-01 12:28:13,TRUE,FALSE,0,FALSE,2011-03-01 12:28:13,0
2011-03-02 00:48:43,FALSE,FALSE,0,FALSE,2011-03-02 00:48:43,0
2011-03-02 12:27:36,TRUE,FALSE,0,FALSE,2011-03-02 12:27:36,0
2011-03-03 00:49:50,FALSE,FALSE,0,FALSE,2011-03-03 00:49:50,0
2011-03-03 12:16:03,TRUE,FALSE,0,FALSE,2011-03-03 12:16:03,0
2011-03-04 00:47:13,FALSE,FALSE,0,FALSE,2011-03-04 00:47:13,0
2011-03-04 12:26:49,TRUE,FALSE,0,FALSE,2011-03-04 12:26:49,0
2011-03-05 00:53:24,FALSE,FALSE,0,FALSE,2011-03-05 00:53:24,0
2011-03-05 12:24:54,TRUE,FALSE,0,FALSE,2011-03-05 12:24:54,0
2011-03-06 00:52:57,FALSE,FALSE,0,FALSE,2011-03-06 00:52:57,0
2011-03-06 12:30:52,TRUE,FALSE,0,FALSE,2011-03-06 09:19:09,0
2011-03-07 00:43:24,FALSE,FALSE,0,FALSE,2011-03-07 00:43:24,0
2011-03-07 12:25:09,TRUE,FALSE,0,FALSE,2011-03-07 12:25:09,0
2011-03-08 00:50:46,FALSE,FALSE,0,FALSE,2011-03-08 00:50:46,0
2011-03-08 12:21:46,TRUE,FALSE,0,FALSE,2011-03-08 12:21:46,0
2011-03-09 00:53:40,FALSE,FALSE,0,FALSE,2011-03-09 00:53:40,0
2011-03-09 12:21:46,TRUE,FALSE,0,FALSE,2011-03-09 12:21:46,0
2011-03-10 00:53:50,FALSE,FALSE,0,FALSE,2011-03-10 00:53:50,0
2011-03-10 12:21:46,TRUE,FALSE,0,FALSE,2011-03-10 12:21:46,0
2011-03-11 00:33:40,FALSE,FALSE,0,FALSE,2011-03-11 00:33:40,0
2011-03-11 12:24:40,TRUE,FALSE,0,FALSE,2011-03-11 12:24:40,0
2011-03-12 00:54:07,FALSE,FALSE,0,FALSE,2011-03-12 00:54:07,0
2011-03-12 12:16:49,TRUE,FALSE,0,FALSE,2011-03-12 12:16:49,0
2011-03-13 00:54:01,FALSE,FALSE,0,FALSE,2011-03-13 00:54:01,0
2011-03-13 12:16:33,TRUE,FALSE,0,FALSE,2011-03-13 12:16:33,0
2011-03-14 00:53:57,FALSE,FALSE,0,FALSE,2011-03-14 00:53:57,0
2011-03-14 12:17:36,TRUE,FALSE,0,FALSE,2011-03-14 12:17:36,0
2011-03-15 00:53:40,FALSE,FALSE,0,FALSE,2011-03-15 00:53:40,0
2011-03-15 12:16:21,TRUE,FALSE,0,FALSE,2011-03-15 12:16:21,0
2011-03-16 00:53:24,FALSE,FALSE,0,FALSE,2011-03-16 00:53:24,0
2011-03-16 12:16:11,TRUE,FALSE,0,FALSE,2011-03-16 12:16:11,0
2011-03-17 00:51:23,FALSE,FALSE,0,FALSE,2011-03-17 00:51:23,0
2011-03-17 12:19:09,TRUE,FALSE,0,FALSE,2011-03-17 12:19:09,0
2011-03-18 00:54:01,FALSE,FALSE,0,FALSE,2011-03-18 00:54:01,0
2011-03-18 12:14:45,TRUE,FALSE,0,FALSE,2011-03-18 12:14:45,0
2011-03-19 00:54:01,FALSE,FALSE,0,FALSE,2011-03-19 00:54:01,0
2011-03-19 12:11:46,TRUE,FALSE,0,FALSE,2011-03-19 12:11:46,0
2011-03-21 00:53:24,FALSE,FALSE,0,FALSE,2011-03-21 00:53:24,0
2011-03-21 12:15:19,TRUE,FALSE,0,FALSE,2011-03-21 12:15:19,0
2011-03-22 00:52:57,FALSE,FALSE,0,FALSE,2011-03-22 00:52:57,0
2011-03-22 12:11:46,TRUE,FALSE,0,FALSE,2011-03-22 12:11:46,0
2011-03-23 00:52:57,FALSE,FALSE,0,FALSE,2011-03-23 00:52:57,0
2011-03-23 12:11:46,TRUE,FALSE,0,FALSE,2011-03-23 12:11:46,0
2011-03-24 00:51:51,FALSE,FALSE,0,FALSE,2011-03-24 00:51:51,0
2011-03-24 12:11:34,TRUE,FALSE,0,FALSE,2011-03-24 09:15:35,0
2011-03-25 00:47:13,FALSE,FALSE,0,FALSE,2011-03-25 00:47:13,0
2011-03-25 12:07:09,TRUE,FALSE,0,FALSE,2011-03-25 12:07:09,0
2011-03-26 00:53:24,FALSE,FALSE,0,FALSE,2011-03-26 00:53:24,0
2011-03-26 12:07:09,TRUE,FALSE,0,FALSE,2011-03-26 12:07:09,0
2011-03-27 00:53:24,FALSE,FALSE,0,FALSE,2011-03-27 00:53:24,0
2011-03-27 12:04:58,TRUE,FALSE,0,FALSE,2011-03-27 12:04:58,0
2011-03-28 00:51:51,FALSE,FALSE,0,FALSE,2011-03-28 00:51:51,0
2011-03-28 12:04:58,TRUE,FALSE,0,FALSE,2011-03-28 12:04:58,0
2011-03-29 00:52:57,FALSE,FALSE,0,FALSE,2011-03-29 00:52:57,0
2011-03-29 12:01:46,TRUE,FALSE,0,FALSE,2011-03-29 12:01:46,0
2011-03-30 00:53:50,FALSE,FALSE,0,FALSE,2011-03-30 00:53:50,0
2011-03-30 12:04:51,TRUE,FALSE,0,FALSE,2011-03-30 12:04:51,0
2011-03-31 01:01:51,FALSE,FALSE,0,FALSE,2011-03-31 01:01:51,0
2011-03-31 12:01:46,TRUE,FALSE,0,FALSE,2011-03-31 12:01:46,0
2011-04-01 00:58:43,FALSE,FALSE,0,FALSE,2011-04-01 00:58:43,0
2011-04-01 12:06:02,TRUE,FALSE,0,FALSE,2011-04-01 12:06:02,0
2011-04-02 00:58:43,FALSE,FALSE,0,FALSE,2011-04-02 00:58:43,0
2011-04-02 11:59:09,TRUE,FALSE,0,FALSE,2011-04-02 11:59:09,0
2011-04-03 01:01:51,FALSE,FALSE,0,FALSE,2011-04-03 01:01:51,0
2011-04-03 12:01:46,TRUE,FALSE,0,FALSE,2011-04-03 12:01:46,0
2011-04-04 00:58:43,FALSE,FALSE,0,FALSE,2011-04-04 00:58:43,0
2011-04-04 12:00:16,TRUE,FALSE,0,FALSE,2011-04-04 12:00:16,0
2011-04-05 01:01:51,FALSE,FALSE,0,FALSE,2011-04-05 01:01:51,0
2011-04-05 11:55:35,TRUE,FALSE,0,FALSE,2011-04-05 11:55:35,0
2011-04-06 00:53:57,FALSE,FALSE,0,FALSE,2011-04-06 00:53:57,0
2011-04-06 11:57:36,TRUE,FALSE,0,FALSE,2011-04-06 11:57:36,0
2011-04-07 01:03:24,FALSE,FALSE,0,FALSE,2011-04-07 01:03:24,0
2011-04-07 11:56:49,TRUE,FALSE,0,FALSE,2011-04-07 11:56:49,0
2011-04-08 00:59:50,FALSE,FALSE,0,FALSE,2011-04-08 00:59:50,0
2011-04-08 11:51:46,TRUE,FALSE,0,FALSE,2011-04-08 11:51:46,0
2011-04-09 01:02:57,FALSE,FALSE,0,FALSE,2011-04-09 01:02:57,0
2011-04-09 11:51:46,TRUE,FALSE,0,FALSE,2011-04-09 11:51:46,0
2011-04-10 01:01:51,FALSE,FALSE,0,FALSE,2011-04-10 01:01:51,0
2011-04-10 11:51:46,TRUE,FALSE,0,FALSE,2011-04-10 11:51:46,0
2011-04-11 01:03:24,FALSE,FALSE,0,FALSE,2011-04-11 01:03:24,0
2011-04-11 11:50:16,TRUE,FALSE,0,FALSE,2011-04-11 11:50:16,0
2011-04-12 01:01:51,FALSE,FALSE,0,FALSE,2011-04-12 01:01:51,0
2011-04-12 11:49:09,TRUE,FALSE,0,FALSE,2011-04-12 11:49:09,0
2011-04-13 01:01:51,FALSE,FALSE,0,FALSE,2011-04-13 01:01:51,0
2011-04-13 11:49:09,TRUE,FALSE,0,FALSE,2011-04-13 11:49:09,0
2011-04-14 00:54:01,FALSE,FALSE,0,FALSE,2011-04-14 00:54:01,0
2011-04-14 11:47:09,TRUE,FALSE,0,FALSE,2011-04-14 11:47:09,0
2011-04-15 01:02:57,FALSE,FALSE,0,FALSE,2011-04-15 01:02:57,0
2011-04-15 11:46:21,TRUE,FALSE,0,FALSE,2011-04-15 11:46:21,0
2011-04-16 01:01:51,FALSE,FALSE,0,FALSE,2011-04-16 01:01:51,0
2011-04-16 11:51:46,TRUE,FALSE,0,FALSE,2011-04-16 11:51:46,0
2011-04-17 01:02:57,FALSE,FALSE,0,FALSE,2011-04-17 01:02:57,0
2011-04-17 11:51:46,TRUE,FALSE,0,FALSE,2011-04-17 11:51:46,0
2011-04-18 01:02:57,FALSE,FALSE,0,FALSE,2011-04-18 01:02:57,0
2011-04-18 11:48:13,TRUE,FALSE,0,FALSE,2011-04-18 11:48:13,0
2011-04-19 01:01:51,FALSE,FALSE,0,FALSE,2011-04-19 01:01:51,0
2011-04-19 11:45:19,TRUE,FALSE,0,FALSE,2011-04-19 11:45:19,0
2011-04-20 00:51:51,FALSE,FALSE,0,FALSE,2011-04-20 00:51:51,0
2011-04-20 11:48:13,TRUE,FALSE,0,FALSE,2011-04-20 11:48:13,0
2011-04-21 01:03:24,FALSE,FALSE,0,FALSE,2011-04-21 01:03:24,0
2011-04-21 11:44:54,TRUE,FALSE,0,FALSE,2011-04-21 11:44:54,0
2011-04-22 01:01:51,FALSE,FALSE,0,FALSE,2011-04-22 01:01:51,0
2011-04-22 11:44:54,TRUE,FALSE,0,FALSE,2011-04-22 11:44:54,0
2011-04-23 01:03:24,FALSE,FALSE,0,FALSE,2011-04-23 01:03:24,0
2011-04-23 11:44:58,TRUE,FALSE,0,FALSE,2011-04-23 11:44:58,0
2011-04-24 01:03:57,FALSE,FALSE,0,FALSE,2011-04-24 01:03:57,0
2011-04-24 11:39:09,TRUE,FALSE,0,FALSE,2011-04-24 11:39:09,0
2011-04-25 01:23:57,FALSE,FALSE,0,FALSE,2011-04-25 01:23:57,0
2011-04-25 11:46:02,TRUE,FALSE,0,FALSE,2011-04-25 11:46:02,0
2011-04-26 01:31:51,FALSE,FALSE,0,FALSE,2011-04-26 01:31:51,0
2011-04-26 11:40:16,TRUE,FALSE,0,FALSE,2011-04-26 11:40:16,0
2011-04-27 01:31:51,FALSE,FALSE,0,FALSE,2011-04-27 01:31:51,0
2011-04-27 11:34:58,TRUE,FALSE,0,FALSE,2011-04-27 11:34:58,0
2011-04-28 01:27:13,FALSE,FALSE,0,FALSE,2011-04-28 01:27:13,0
2011-04-28 11:34:46,TRUE,FALSE,0,FALSE,2011-04-28 11:34:46,0
2011-04-29 01:24:01,FALSE,FALSE,0,FALSE,2011-04-29 01:24:01,0
2011-04-29 11:24:47,TRUE,FALSE,0,FALSE,2011-04-29 11:24:47,0
2011-04-30 01:32:57,FALSE,FALSE,0,FALSE,2011-04-30 01:32:57,0
2011-04-30 11:27:36,TRUE,FALSE,0,FALSE,2011-04-30 11:27:36,0
2011-05-01 01:37:13,FALSE,FALSE,0,FALSE,2011-05-01 01:37:13,0
2011-05-02 01:33:40,FALSE,FALSE,0,FALSE,2011-05-02 01:33:40,0
2011-05-02 11:35:35,TRUE,FALSE,0,FALSE,2011-05-02 11:35:35,0
2011-05-03 01:38:43,FALSE,FALSE,0,FALSE,2011-05-03 01:38:43,0
2011-05-03 11:24:54,TRUE,FALSE,0,FALSE,2011-05-03 11:24:54,0
2011-05-04 01:39:50,FALSE,FALSE,0,FALSE,2011-05-04 01:39:50,0
2011-05-04 11:24:58,TRUE,FALSE,0,FALSE,2011-05-04 11:24:58,0
2011-05-05 01:39:50,FALSE,FALSE,0,FALSE,2011-05-05 01:39:50,0
2011-05-05 11:24:51,TRUE,FALSE,0,FALSE,2011-05-05 11:24:51,0
2011-05-06 01:39:50,FALSE,FALSE,0,FALSE,2011-05-06 01:39:50,0
2011-05-06 11:21:46,TRUE,FALSE,0,FALSE,2011-05-06 11:21:46,0
2011-05-07 01:43:50,FALSE,FALSE,0,FALSE,2011-05-07 01:43:50,0
2011-05-07 11:19:09,TRUE,FALSE,0,FALSE,2011-05-07 11:19:09,0
2011-05-08 01:52:57,FALSE,FALSE,0,FALSE,2011-05-08 01:52:57,0
2011-05-08 11:17:09,TRUE,FALSE,0,FALSE,2011-05-08 11:17:09,0
